city_no,city,country_no,country
2611,Cayenne,70,France
2612,Paris,70,France
2613,Papeete,71,French Polynesia
2614,Ebebiyin,72,Gabon
2615,Tchibanga,72,Gabon
2616,Mekambo,72,Gabon
2617,Makokou,72,Gabon
2618,Mitzik,72,Gabon
2619,Bitam,72,Gabon
2620,Lambarene,72,Gabon
2621,Bifoum,72,Gabon
2622,Ndende,72,Gabon
2623,Mouila,72,Gabon
2624,Omboue,72,Gabon
2625,Moanda,72,Gabon
2626,Okandja,72,Gabon
2627,Koulamoutou,72,Gabon
2628,Oyem,72,Gabon
2629,Mayumba,72,Gabon
2630,Gamba,72,Gabon
2631,Franceville,72,Gabon
2632,Libreville,72,Gabon
2633,Port-Gentil,72,Gabon
2634,Kutaisi,73,Georgia
2635,Tskhinvali,73,Georgia
2636,Poti,73,Georgia
2637,Rustavi,73,Georgia
2638,Batumi,73,Georgia
2639,Sukhumi,73,Georgia
2640,Tbilisi,73,Georgia
2641,Mainz,74,Germany
2642,Schwerin,74,Germany
2643,Bielefeld,74,Germany
2644,Dortmund,74,Germany
2645,Duisburg,74,Germany
2646,Wuppertal,74,Germany
2647,Essen,74,Germany
2648,Karlsruhe,74,Germany
2649,Heidelberg,74,Germany
2650,Kassel,74,Germany
2651,Oldenburg,74,Germany
2652,Emden,74,Germany
2653,Braunschweig,74,Germany
2654,Erfurt,74,Germany
2655,Coburg,74,Germany
2656,Augsburg,74,Germany
2657,Furth,74,Germany
2658,Chemnitz,74,Germany
2659,Bonn,74,Germany
2660,Münster,74,Germany
2661,Düsseldorf,74,Germany
2662,Ulm,74,Germany
2663,Mannheim,74,Germany
2664,Freiburg,74,Germany
2665,Giessen,74,Germany
2666,Wiesbaden,74,Germany
2667,Bremerhaven,74,Germany
2668,Osnabrück,74,Germany
2669,Hannover,74,Germany
2670,Gottingen,74,Germany
2671,Gera,74,Germany
2672,Jena,74,Germany
2673,Flensburg,74,Germany
2674,Lubeck,74,Germany
2675,Kiel,74,Germany
2676,Koblenz,74,Germany
2677,Saarbrucken,74,Germany
2678,Regensburg,74,Germany
2679,Rosenheim,74,Germany
2680,Hof,74,Germany
2681,Wurzburg,74,Germany
2682,Ingolstadt,74,Germany
2683,Cottbus,74,Germany
2684,Potsdam,74,Germany
2685,Magdeburg,74,Germany
2686,Leipzig,74,Germany
2687,Stralsund,74,Germany
2688,Rostock,74,Germany
2689,Stuttgart,74,Germany
2690,Bremen,74,Germany
2691,Nürnberg,74,Germany
2692,Cologne,74,Germany
2693,Dresden,74,Germany
2694,Frankfurt,74,Germany
2695,Hamburg,74,Germany
2696,Munich,74,Germany
2697,Berlin,74,Germany
2698,Sunyani,75,Ghana
2699,Tamale,75,Ghana
2700,Yendi,75,Ghana
2701,Bolgatanga,75,Ghana
2702,Bawku,75,Ghana
2703,Wa,75,Ghana
2704,Obuasi,75,Ghana
2705,Berekum,75,Ghana
2706,Winneba,75,Ghana
2707,Cape Coast,75,Ghana
2708,Nkawkaw,75,Ghana
2709,Koforidua,75,Ghana
2710,Tema,75,Ghana
2711,Ho,75,Ghana
2712,Kumasi,75,Ghana
2713,Sekondi,75,Ghana
2714,Accra,75,Ghana
2715,Gibraltar,76,Gibraltar
2716,Lamia,77,Greece
2717,Polygyros,77,Greece
2718,Komatini,77,Greece
2719,Piraiévs,77,Greece
2720,Volos,77,Greece
2721,Hania,77,Greece
2722,Kavala,77,Greece
2723,Alexandroupoli,77,Greece
2724,Kerkira,77,Greece
2725,Tripoli,77,Greece
2726,Sparti,77,Greece
2727,Agrinio,77,Greece
2728,Pirgos,77,Greece
2729,Larissa,77,Greece
2730,Ioanina,77,Greece
2731,Mitilini,77,Greece
2732,Hios,77,Greece
2733,Chalkida,77,Greece
2734,Sitia,77,Greece
2735,Katerini,77,Greece
2736,Seres,77,Greece
2737,Xanthi,77,Greece
2738,Ermoupoli,77,Greece
2739,Kos,77,Greece
2740,Rodos,77,Greece
2741,Patra,77,Greece
2742,Kalamata,77,Greece
2743,Iraklio,77,Greece
2744,Thessaloniki,77,Greece
2745,Athens,77,Greece
2746,Qasigiannguit,78,Greenland
2747,Kullorsuaq,78,Greenland
2748,Tasiusaq,78,Greenland
2749,Kulusuk,78,Greenland
2750,Paamiut,78,Greenland
2751,Ittoqqortoormiit,78,Greenland
2752,Timmiarmiut,78,Greenland
2753,Qaqortoq,78,Greenland
2754,Kangerlussuaq,78,Greenland
2755,Nord,78,Greenland
2756,Qeqertasuaq,78,Greenland
2757,Nuussuaq,78,Greenland
2758,Ilulissat,78,Greenland
2759,Tasiilaq,78,Greenland
2760,Savissivik,78,Greenland
2761,Kangersuatsiaq,78,Greenland
2762,Uummannaq,78,Greenland
2763,Narsarsuaq,78,Greenland
2764,Sisimiut,78,Greenland
2765,Upernavik,78,Greenland
2766,Qaanaaq,78,Greenland
2767,Nuuk,78,Greenland
2768,Saint George's,79,Grenada
2769,Agana,80,Guam
2770,Salama,81,Guatemala
2771,Retalhuleu,81,Guatemala
2772,San Marcos,81,Guatemala
2773,Chimaltenango,81,Guatemala
2774,Antigua Guatemala,81,Guatemala
2775,Solola,81,Guatemala
2776,Totonicapan,81,Guatemala
2777,El Progreso,81,Guatemala
2778,Cuilapa,81,Guatemala
2779,Chiquimula,81,Guatemala
2780,Jalapa,81,Guatemala
2781,Zacapa,81,Guatemala
2782,Santa Cruz Del Quiche,81,Guatemala
2783,San Luis,81,Guatemala
2784,Coban,81,Guatemala
2785,Livingston,81,Guatemala
2786,Jutiapa,81,Guatemala
2787,Huehuetenango,81,Guatemala
2788,Flores,81,Guatemala
2789,La Libertad,81,Guatemala
2790,San Jose,81,Guatemala
2791,Escuintla,81,Guatemala
2792,Mazatenango,81,Guatemala
2793,Puerto Barrios,81,Guatemala
2794,Quetzaltenango,81,Guatemala
2795,Guatemala,81,Guatemala
2796,Mali,82,Guinea
2797,Tongue,82,Guinea
2798,Kouroussa,82,Guinea
2799,Pita,82,Guinea
2800,Dalaba,82,Guinea
2801,Boffa,82,Guinea
2802,Koundara,82,Guinea
2803,Gaoual,82,Guinea
2804,Telimele,82,Guinea
2805,Forecariah,82,Guinea
2806,Beyla,82,Guinea
2807,Gueckedou,82,Guinea
2808,Dinguiraye,82,Guinea
2809,Dabola,82,Guinea
2810,Kerouane,82,Guinea
2811,Siguiri,82,Guinea
2812,Mamou,82,Guinea
2813,Kamsar,82,Guinea
2814,Fria,82,Guinea
2815,Macenta,82,Guinea
2816,Yomou,82,Guinea
2817,Faranah,82,Guinea
2818,Kissidougou,82,Guinea
2819,Labe,82,Guinea
2820,Boke,82,Guinea
2821,Kindia,82,Guinea
2822,Kankan,82,Guinea
2823,Nzerekore,82,Guinea
2824,Conakry,82,Guinea
2825,Cacheu,83,Guinea Bissau
2826,Farim,83,Guinea Bissau
2827,Fulacunda,83,Guinea Bissau
2828,Gabu,83,Guinea Bissau
2829,Catio,83,Guinea Bissau
2830,Bolama,83,Guinea Bissau
2831,Bafata,83,Guinea Bissau
2832,Bissau,83,Guinea Bissau
2833,Corriverton,84,Guyana
2834,Ituni,84,Guyana
2835,Lethem,84,Guyana
2836,Kumaka,84,Guyana
2837,Bartica,84,Guyana
2838,Anna Regina,84,Guyana
2839,Linden,84,Guyana
2840,Mabaruma,84,Guyana
2841,New Amsterdam,84,Guyana
2842,Georgetown,84,Guyana
2843,Jeremie,85,Haiti
2844,Port-De-Paix,85,Haiti
2845,Hinche,85,Haiti
2846,Fort-Liberte,85,Haiti
2847,Jacmel,85,Haiti
2848,Les Cayes,85,Haiti
2849,Gonaives,85,Haiti
2850,Cap-Haitien,85,Haiti
2851,Port-au-Prince,85,Haiti
2852,Yoro,86,Honduras
2853,La Esperanza,86,Honduras
2854,La Paz,86,Honduras
2855,Santa Barbara,86,Honduras
2856,Gracias,86,Honduras
2857,Nueva Ocotepeque,86,Honduras
2858,Yuscaran,86,Honduras
2859,Roatan,86,Honduras
2860,Nacaome,86,Honduras
2861,Santa Rosa de Copan,86,Honduras
2862,Trujillo,86,Honduras
2863,Brus Laguna,86,Honduras
2864,Puerto Lempira,86,Honduras
2865,Juticalpa,86,Honduras
2866,Comayagua,86,Honduras
2867,Choluteca,86,Honduras
2868,La Ceiba,86,Honduras
2869,San Pedro Sula,86,Honduras
2870,Tegucigalpa,86,Honduras
2871,Hong Kong,87,Hong Kong S.A.R.
2872,Veszprem,88,Hungary
2873,Zalaegerszeg,88,Hungary
2874,Tatabanya,88,Hungary
2875,Szekszard,88,Hungary
2876,Salgotarjan,88,Hungary
2877,Bekescsaba,88,Hungary
2878,Eger,88,Hungary
2879,Szombathely,88,Hungary
2880,Kecskemet,88,Hungary
2881,Szekesfehervar,88,Hungary
2882,Nyiregyhaza,88,Hungary
2883,Pecs,88,Hungary
2884,Gyor,88,Hungary
2885,Kaposvar,88,Hungary
2886,Vac,88,Hungary
2887,Miskolc,88,Hungary
2888,Szeged,88,Hungary
2889,Debrecen,88,Hungary
2890,Szolnok,88,Hungary
2891,Budapest,88,Hungary
2892,Borgarnes,89,Iceland
2893,Egilsstaðir,89,Iceland
2894,Sauðárkrókur,89,Iceland
2895,Selfoss,89,Iceland
2896,Hofn,89,Iceland
2897,_safjörður,89,Iceland
2898,Akureyi,89,Iceland
2899,Keflavík,89,Iceland
2900,Reykjavík,89,Iceland
2901,Panaji,90,India
2902,Simla,90,India
2903,Gurgaon,90,India
2904,Sonipat,90,India
2905,Rohtak,90,India
2906,Hisar,90,India
2907,Bhiwani,90,India
2908,Ambala,90,India
2909,Sopore,90,India
2910,Silvassa,90,India
2911,Kalyan,90,India
2912,Bhusawal,90,India
2913,Jorhat,90,India
2914,Hoshiarpur,90,India
2915,Ajmer,90,India
2916,Hathras,90,India
2917,Sitapur,90,India
2918,Pilibhit,90,India
2919,Budaun,90,India
2920,Firozabad,90,India
2921,Mathura,90,India
2922,Bulandshahr,90,India
2923,Hapur,90,India
2924,Muzaffarnagar,90,India
2925,Gangtok,90,India
2926,Diu,90,India
2927,Pathankot,90,India
2928,Sirsa,90,India
2929,Panipat,90,India
2930,Karnal,90,India
2931,Baramula,90,India
2932,Proddatur,90,India
2933,Nandyal,90,India
2934,Hindupur,90,India
2935,Tirupati,90,India
2936,Ongole,90,India
2937,Vizianagaram,90,India
2938,Rajahmundry,90,India
2939,Machilipatnam,90,India
2940,Khammam,90,India
2941,Chirala,90,India
2942,Karimnagar,90,India
2943,Nizamabad,90,India
2944,Kollam,90,India
2945,Alappuzha,90,India
2946,Puri,90,India
2947,Sambalpur,90,India
2948,Raurkela,90,India
2949,Kavaratti,90,India
2950,Mandya,90,India
2951,Kolar,90,India
2952,Shimoga,90,India
2953,Raichur,90,India
2954,Hospet,90,India
2955,Bidar,90,India
2956,Sangli,90,India
2957,Parbhani,90,India
2958,Malegaon,90,India
2959,Port Blair,90,India
2960,Tezpur,90,India
2961,Silchar,90,India
2962,Kohima,90,India
2963,Shillong,90,India
2964,Abohar,90,India
2965,Patiala,90,India
2966,Bhilwara,90,India
2967,Pali,90,India
2968,Tonk,90,India
2969,Sikar,90,India
2970,Bikaner,90,India
2971,Bharatpur,90,India
2972,Alwar,90,India
2973,Fatehpur,90,India
2974,Faizabad,90,India
2975,Bahraich,90,India
2976,Mirzapur,90,India
2977,Jhansi,90,India
2978,Shahjahanpur,90,India
2979,Rampur,90,India
2980,Bareilly,90,India
2981,Etawah,90,India
2982,Dehra Dun,90,India
2983,Haora,90,India
2984,Alipur Duar,90,India
2985,Haldia,90,India
2986,Bhatpara,90,India
2987,Medinipur,90,India
2988,Siliguri,90,India
2989,Purnia,90,India
2990,Muzaffarpur,90,India
2991,Aurangabad,90,India
2992,Bilaspur,90,India
2993,Burhanpur,90,India
2994,Ujjain,90,India
2995,Ratlam,90,India
2996,Sagar,90,India
2997,Vellore,90,India
2998,Tiruvannamalai,90,India
2999,Rajapalaiyam,90,India
3000,Cuddalore,90,India
3001,Karur,90,India
3002,Kanchipuram,90,India
3003,Tirunelveli,90,India
3004,Nagercoil,90,India
3005,Thanjavur,90,India
3006,Kumbakonam,90,India
3007,Valparai,90,India
3008,Tiruppur,90,India
3009,Daman,90,India
3010,Navsari,90,India
3011,Bhuj,90,India
3012,Bhavnagar,90,India
3013,Gandhinagar,90,India
3014,Itanagar,90,India
3015,Aizawl,90,India
3016,Agartala,90,India
3017,Kakinada,90,India
3018,Warangal,90,India
3019,Brahmapur,90,India
3020,Bijapur,90,India
3021,Bhiwandi,90,India
3022,Latur,90,India
3023,Ahmednagar,90,India
3024,Chandrapur,90,India
3025,Amravati,90,India
3026,Dhule,90,India
3027,Dibrugarh,90,India
3028,Imphal,90,India
3029,Udaipur,90,India
3030,Gorakhpur,90,India
3031,Barddhaman,90,India
3032,Krishnanagar,90,India
3033,Gaya,90,India
3034,Porbandar,90,India
3035,Nellore,90,India
3036,Kurnool,90,India
3037,Guntur,90,India
3038,Tumkur,90,India
3039,Davangere,90,India
3040,Bellary,90,India
3041,Belgaum,90,India
3042,Tuticorin,90,India
3043,Dindigul,90,India
3044,Chandigarh,90,India
3045,Jammu,90,India
3046,Sholapur,90,India
3047,Aurangabad,90,India
3048,Nasik,90,India
3049,Dispur,90,India
3050,Jullundur,90,India
3051,Allahabad,90,India
3052,Moradabad,90,India
3053,Ghaziabad,90,India
3054,Agra,90,India
3055,Aligarh,90,India
3056,Meerut,90,India
3057,Dhanbad,90,India
3058,Gwalior,90,India
3059,Vadodara,90,India
3060,Rajkot,90,India
3061,Faridabad,90,India
3062,Srinagar,90,India
3063,Vijayawada,90,India
3064,Thiruvananthapuram,90,India
3065,Kochi,90,India
3066,Cuttack,90,India
3067,Hubli,90,India
3068,Mangalore,90,India
3069,Mysore,90,India
3070,Gulbarga,90,India
3071,Kolhapur,90,India
3072,Nanded,90,India
3073,Akola,90,India
3074,Guwahati,90,India
3075,Ludhiana,90,India
3076,Kota,90,India
3077,Jodhpur,90,India
3078,Lucknow,90,India
3079,Saharanpur,90,India
3080,Ranchi,90,India
3081,Bhagalpur,90,India
3082,Raipur,90,India
3083,Jabalpur,90,India
3084,Indore,90,India
3085,Pondicherry,90,India
3086,Salem,90,India
3087,Tiruchirappalli,90,India
3088,Kozhikode,90,India
3089,Bhubaneshwar,90,India
3090,Jamshedpur,90,India
3091,Vishakhapatnam,90,India
3092,Amritsar,90,India
3093,Varanasi,90,India
3094,Asansol,90,India
3095,Bhilai,90,India
3096,Bhopal,90,India
3097,Madurai,90,India
3098,Coimbatore,90,India
3099,Delhi,90,India
3100,Hyderabad,90,India
3101,Pune,90,India
3102,Nagpur,90,India
3103,Jaipur,90,India
3104,Kanpur,90,India
3105,Patna,90,India
3106,Chennai,90,India
3107,Ahmedabad,90,India
3108,Surat,90,India
3109,New Delhi,90,India
3110,Bangalore,90,India
3111,Mumbai,90,India
3112,Kolkata,90,India
3113,Binjai,91,Indonesia
3114,Padangsidempuan,91,Indonesia
3115,Tarutung,91,Indonesia
3116,Tebingtinggi,91,Indonesia
3117,Tidore,91,Indonesia
3118,Bukittinggi,91,Indonesia
3119,Sawahlunto,91,Indonesia
3120,Padangpanjang,91,Indonesia
3121,Amahai,91,Indonesia
3122,Mataram,91,Indonesia
3123,Praya,91,Indonesia
3124,Baubau,91,Indonesia
3125,Luwuk,91,Indonesia
3126,Poso,91,Indonesia
3127,Biak,91,Indonesia
3128,Timika,91,Indonesia
3129,Langsa,91,Indonesia
3130,Indramayu,91,Indonesia
3131,Sukabumi,91,Indonesia
3132,Cilacap,91,Indonesia
3133,Pati,91,Indonesia
3134,Pakalongan,91,Indonesia
3135,Tegal,91,Indonesia
3136,Salatiga,91,Indonesia
3137,Magelang,91,Indonesia
3138,Serang,91,Indonesia
3139,Bekasi,91,Indonesia
3140,Singkawang,91,Indonesia
3141,Bandar Lampung,91,Indonesia
3142,Perabumulih,91,Indonesia
3143,Kuta,91,Indonesia
3144,Singaraja,91,Indonesia
3145,Sumenep,91,Indonesia
3146,Banyuwangi,91,Indonesia
3147,Tuban,91,Indonesia
3148,Probolinggo,91,Indonesia
3149,Pasuruan,91,Indonesia
3150,Mojokerto,91,Indonesia
3151,Madiun,91,Indonesia
3152,Kediri,91,Indonesia
3153,Blitar,91,Indonesia
3154,Waingapu,91,Indonesia
3155,Maumere,91,Indonesia
3156,Ende,91,Indonesia
3157,Makale,91,Indonesia
3158,Palopo,91,Indonesia
3159,Watampone,91,Indonesia
3160,Pinrang,91,Indonesia
3161,Majene,91,Indonesia
3162,Tanjungpinang,91,Indonesia
3163,Telukbutun,91,Indonesia
3164,Sungaipenuh,91,Indonesia
3165,Sampit,91,Indonesia
3166,Kualakapuas,91,Indonesia
3167,Palangkaraya,91,Indonesia
3168,Bontang,91,Indonesia
3169,Denpasar,91,Indonesia
3170,Sorong,91,Indonesia
3171,Sibolga,91,Indonesia
3172,Pematangsiantar,91,Indonesia
3173,Pekanbaru,91,Indonesia
3174,Manado,91,Indonesia
3175,Yogyakarta,91,Indonesia
3176,Kendari,91,Indonesia
3177,Palu,91,Indonesia
3178,Nabire,91,Indonesia
3179,Merauke,91,Indonesia
3180,Lhokseumawe,91,Indonesia
3181,Samarinda,91,Indonesia
3182,Cirebon,91,Indonesia
3183,Tasikmalaya,91,Indonesia
3184,Bogor,91,Indonesia
3185,Bengkulu,91,Indonesia
3186,Pontianak,91,Indonesia
3187,Kotabumi,91,Indonesia
3188,Lahat,91,Indonesia
3189,Pangkalpinang,91,Indonesia
3190,Jember,91,Indonesia
3191,Martapura,91,Indonesia
3192,Ruteng,91,Indonesia
3193,Jambi,91,Indonesia
3194,Manokwari,91,Indonesia
3195,Ternate,91,Indonesia
3196,Ambon,91,Indonesia
3197,Raba,91,Indonesia
3198,Jayapura,91,Indonesia
3199,Banda Aceh,91,Indonesia
3200,Balikpapan,91,Indonesia
3201,Surakarta,91,Indonesia
3202,Bandar Lampung,91,Indonesia
3203,Tanjungpandan,91,Indonesia
3204,Malang,91,Indonesia
3205,Kupang,91,Indonesia
3206,Parepare,91,Indonesia
3207,Gorontalo,91,Indonesia
3208,Padang,91,Indonesia
3209,Tarakan,91,Indonesia
3210,Semarang,91,Indonesia
3211,Palembang,91,Indonesia
3212,Bandjarmasin,91,Indonesia
3213,Ujungpandang,91,Indonesia
3214,Medan,91,Indonesia
3215,Bandung,91,Indonesia
3216,Surabaya,91,Indonesia
3217,Jakarta,91,Indonesia
3218,Yasuj,92,Iran
3219,Shar e Kord,92,Iran
3220,Marv Dasht,92,Iran
3221,Shahrud,92,Iran
3222,Varamin,92,Iran
3223,Masjed Soleyman,92,Iran
3224,Borujerd,92,Iran
3225,Malayer,92,Iran
3226,Zanjan,92,Iran
3227,Urmia,92,Iran
3228,Ahar,92,Iran
3229,Sanandaj,92,Iran
3230,Neyshabur,92,Iran
3231,Bojnurd,92,Iran
3232,Sirjan,92,Iran
3233,Qomsheh,92,Iran
3234,Kashan,92,Iran
3235,Khomeini Shahr,92,Iran
3236,Fasa,92,Iran
3237,Gonbad-e Kavus,92,Iran
3238,Gorgan,92,Iran
3239,Amol,92,Iran
3240,Sari,92,Iran
3241,Semnan,92,Iran
3242,Karaj,92,Iran
3243,Behbehan,92,Iran
3244,Dezful,92,Iran
3245,Khorramabad,92,Iran
3246,Ilam,92,Iran
3247,Saveh,92,Iran
3248,Arak,92,Iran
3249,Mahabad,92,Iran
3250,Khvoy,92,Iran
3251,Maragheh,92,Iran
3252,Qasr-e Shirin,92,Iran
3253,Bijar,92,Iran
3254,Yazdan,92,Iran
3255,Torbat-e Jam,92,Iran
3256,Quchan,92,Iran
3257,Chabahar,92,Iran
3258,Kashmar,92,Iran
3259,Bam,92,Iran
3260,Kerman,92,Iran
3261,Bandar-e Bushehr,92,Iran
3262,Abadan,92,Iran
3263,Ardabil,92,Iran
3264,Qom,92,Iran
3265,Qazvin,92,Iran
3266,Kermanshah,92,Iran
3267,Rasht,92,Iran
3268,Birjand,92,Iran
3269,Sabzewar,92,Iran
3270,Zabol,92,Iran
3271,Zahedan,92,Iran
3272,Yazd,92,Iran
3273,Ahvaz,92,Iran
3274,Bandar-e-Abbas,92,Iran
3275,Hamadan,92,Iran
3276,Tabriz,92,Iran
3277,Isfahan,92,Iran
3278,Shiraz,92,Iran
3279,Mashhad,92,Iran
3280,Tehran,92,Iran
3281,Dahuk,93,Iraq
3282,Samarra,93,Iraq
3283,Az Aubayr,93,Iraq
3284,Ad Diwaniyah,93,Iraq
3285,Ash Shatrah,93,Iraq
3286,Mandali,93,Iraq
3287,Ar Ramadi,93,Iraq
3288,Al Musayyib,93,Iraq
3289,Zakho,93,Iraq
3290,Tall Afar,93,Iraq
3291,Tikrit,93,Iraq
3292,Karbala,93,Iraq
3293,As Samawah,93,Iraq
3294,An Nasiriyah,93,Iraq
3295,Al Amarah,93,Iraq
3296,Al Kut,93,Iraq
3297,As Sulaymaniyah,93,Iraq
3298,Baqubah,93,Iraq
3299,Ar Rutbah,93,Iraq
3300,Al Fallujah,93,Iraq
3301,Al Hillah,93,Iraq
3302,Irbil,93,Iraq
3303,Kirkuk,93,Iraq
3304,Mosul,93,Iraq
3305,An Najaf,93,Iraq
3306,Basra,93,Iraq
3307,Baghdad,93,Iraq
3308,Ros Comain,94,Ireland
3309,Muineachan,94,Ireland
3310,Shannon,94,Ireland
3311,Waterford,94,Ireland
3312,Tralee,94,Ireland
3313,Donegal,94,Ireland
3314,Drogheda,94,Ireland
3315,Dundalk,94,Ireland
3316,Galway,94,Ireland
3317,Kilkenny,94,Ireland
3318,Killarney,94,Ireland
3319,Sligo,94,Ireland
3320,Cork,94,Ireland
3321,Limerick,94,Ireland
3322,Dublin,94,Ireland
3323,Douglas,95,Isle of Man
3324,Ramla,96,Israel
3325,Beer Sheva,96,Israel
3326,Haifa,96,Israel
3327,Nazareth,96,Israel
3328,Jerusalem,96,Israel
3329,Tel Aviv-Yafo,96,Israel
3330,Potenza,97,Italy
3331,Campobasso,97,Italy
3332,Aosta,97,Italy
3333,Modena,97,Italy
3334,Crotone,97,Italy
3335,Vibo Valentia,97,Italy
3336,Reggio di Calabria,97,Italy
3337,Caserta,97,Italy
3338,Barletta,97,Italy
3339,Ragusa,97,Italy
3340,Asti,97,Italy
3341,Novara,97,Italy
3342,Como,97,Italy
3343,Udine,97,Italy
3344,Treviso,97,Italy
3345,Parma,97,Italy
3346,Ravenna,97,Italy
3347,Ferrara,97,Italy
3348,Bologna,97,Italy
3349,Olbia,97,Italy
3350,Cagliari,97,Italy
3351,Pisa,97,Italy
3352,Livorno,97,Italy
3353,Siena,97,Italy
3354,Arezzo,97,Italy
3355,Catanzaro,97,Italy
3356,Salerno,97,Italy
3357,Benevento,97,Italy
3358,Bari,97,Italy
3359,Foggia,97,Italy
3360,Lecce,97,Italy
3361,Brindisi,97,Italy
3362,Taranto,97,Italy
3363,Messina,97,Italy
3364,Marsala,97,Italy
3365,Siracusa,97,Italy
3366,Pescara,97,Italy
3367,L'Aquila,97,Italy
3368,Civitavecchia,97,Italy
3369,Ancona,97,Italy
3370,Perugia,97,Italy
3371,Bergamo,97,Italy
3372,Trieste,97,Italy
3373,Bolzano,97,Italy
3374,Trento,97,Italy
3375,Verona,97,Italy
3376,Sassari,97,Italy
3377,Turin,97,Italy
3378,Genoa,97,Italy
3379,Florence,97,Italy
3380,Catania,97,Italy
3381,Venice,97,Italy
3382,Palermo,97,Italy
3383,Naples,97,Italy
3384,Milan,97,Italy
3385,Rome,97,Italy
3386,Touba,98,Ivory Coast
3387,Bouafle,98,Ivory Coast
3388,Divo,98,Ivory Coast
3389,Toumodi,98,Ivory Coast
3390,Aboisso,98,Ivory Coast
3391,Ferkessedougou,98,Ivory Coast
3392,Odienne,98,Ivory Coast
3393,Man,98,Ivory Coast
3394,Seguela,98,Ivory Coast
3395,Gagnoa,98,Ivory Coast
3396,Soubre,98,Ivory Coast
3397,San-Pedro,98,Ivory Coast
3398,Sassandra,98,Ivory Coast
3399,Bondoukou,98,Ivory Coast
3400,Agboville,98,Ivory Coast
3401,Dimbokro,98,Ivory Coast
3402,Grand Bassam,98,Ivory Coast
3403,Dabou,98,Ivory Coast
3404,Guiglo,98,Ivory Coast
3405,Abengourou,98,Ivory Coast
3406,Korhogo,98,Ivory Coast
3407,Daloa,98,Ivory Coast
3408,Bouake,98,Ivory Coast
3409,Yamoussoukro,98,Ivory Coast
3410,Abidjan,98,Ivory Coast
3411,Lucea,99,Jamaica
3412,Mandeville,99,Jamaica
3413,Black River,99,Jamaica
3414,Falmouth,99,Jamaica
3415,Savanna-la-Mar,99,Jamaica
3416,Port Antonio,99,Jamaica
3417,St. Ann's Bay,99,Jamaica
3418,Port Maria,99,Jamaica
3419,Half Way Tree,99,Jamaica
3420,Port Morant,99,Jamaica
3421,May Pen,99,Jamaica
3422,Spanish Town,99,Jamaica
3423,Montego Bay,99,Jamaica
3424,Kingston,99,Jamaica
3425,Okayama,100,Japan
3426,Shimonoseki,100,Japan
3427,Kanoya,100,Japan
3428,Takamatsu,100,Japan
3429,Tokushima,100,Japan
3430,Toyama,100,Japan
3431,Takaoka,100,Japan
3432,Otsu,100,Japan
3433,Maebashi,100,Japan
3434,Kawasaki,100,Japan
3435,Kawagoe,100,Japan
3436,Utsunomiya,100,Japan
3437,Hachioji,100,Japan
3438,Koriyama,100,Japan
3439,Kure,100,Japan
3440,Matsue,100,Japan
3441,Tottori,100,Japan
3442,Sasebo,100,Japan
3443,Kitakyushu,100,Japan
3444,Kumamoto,100,Japan
3445,Oita,100,Japan
3446,Gifu,100,Japan
3447,Tsu,100,Japan
3448,Matsumoto,100,Japan
3449,Shizuoka,100,Japan
3450,Hamamatsu,100,Japan
3451,Obihiro,100,Japan
3452,Tomakomai,100,Japan
3453,Kitami,100,Japan
3454,Otaru,100,Japan
3455,Fukui,100,Japan
3456,Maizuru,100,Japan
3457,Wakayama,100,Japan
3458,Mito,100,Japan
3459,Kofu,100,Japan
3460,Iwaki,100,Japan
3461,Nagaoka,100,Japan
3462,Yamagata,100,Japan
3463,Tsuruoka,100,Japan
3464,Kagoshima,100,Japan
3465,Matsuyama,100,Japan
3466,Kanazawa,100,Japan
3467,Muroran,100,Japan
3468,Asahikawa,100,Japan
3469,Kobe,100,Japan
3470,Yokohama,100,Japan
3471,Akita,100,Japan
3472,Aomori,100,Japan
3473,Hirosaki,100,Japan
